Frame id: 29353, timestamp: 1665156415891228, hands: 1, fingers: 5, palm position: (5.66569, 108.057, 39.744), pinch strength: 1
Frame id: 29567, timestamp: 1665156417781811, hands: 1, fingers: 5, palm position: (-4.88303, 227.452, 26.6965), pinch strength: 0
Frame id: 29568, timestamp: 1665156417790527, hands: 1, fingers: 5, palm position: (-5.41388, 224.693, 26.2769), pinch strength: 0
Frame id: 29569, timestamp: 1665156417799179, hands: 1, fingers: 5, palm position: (-6.01172, 221.967, 26.0594), pinch strength: 0
Frame id: 29570, timestamp: 1665156417807830, hands: 1, fingers: 5, palm position: (-6.58156, 219.212, 25.6851), pinch strength: 0
Frame id: 29571, timestamp: 1665156417816523, hands: 1, fingers: 5, palm position: (-7.15713, 216.539, 25.3394), pinch strength: 0
Frame id: 29572, timestamp: 1665156417825203, hands: 1, fingers: 5, palm position: (-7.44471, 214.01, 25.1847), pinch strength: 0
Frame id: 29573, timestamp: 1665156417833836, hands: 1, fingers: 5, palm position: (-7.66837, 211.395, 25.0223), pinch strength: 0
Frame id: 29574, timestamp: 1665156417842559, hands: 1, fingers: 5, palm position: (-7.70188, 208.765, 24.84), pinch strength: 0
Frame id: 29575, timestamp: 1665156417851174, hands: 1, fingers: 5, palm position: (-7.93353, 206.29, 24.834), pinch strength: 0
Frame id: 29576, timestamp: 1665156417859877, hands: 1, fingers: 5, palm position: (-8.17489, 203.782, 24.6037), pinch strength: 0
Frame id: 29577, timestamp: 1665156417868550, hands: 1, fingers: 5, palm position: (-8.14873, 201.352, 24.4096), pinch strength: 0
Frame id: 29578, timestamp: 1665156417877211, hands: 1, fingers: 5, palm position: (-8.37692, 198.813, 24.3018), pinch strength: 0
Frame id: 29579, timestamp: 1665156417885925, hands: 1, fingers: 5, palm position: (-8.50749, 196.504, 24.2326), pinch strength: 0
Frame id: 29580, timestamp: 1665156417894570, hands: 1, fingers: 5, palm position: (-8.54091, 194.235, 23.9811), pinch strength: 0
Frame id: 29581, timestamp: 1665156417903239, hands: 1, fingers: 5, palm position: (-8.72548, 191.503, 23.7987), pinch strength: 0
Frame id: 29582, timestamp: 1665156417911863, hands: 1, fingers: 5, palm position: (-8.75851, 189.117, 23.7676), pinch strength: 0
Frame id: 29583, timestamp: 1665156417920621, hands: 1, fingers: 5, palm position: (-8.70208, 187.072, 23.769), pinch strength: 0
Frame id: 29584, timestamp: 1665156417929245, hands: 1, fingers: 5, palm position: (-8.63223, 185.23, 23.8549), pinch strength: 0
Frame id: 29585, timestamp: 1665156417937944, hands: 1, fingers: 5, palm position: (-8.52873, 183.338, 23.8631), pinch strength: 0
Frame id: 29586, timestamp: 1665156417946562, hands: 1, fingers: 5, palm position: (-8.61123, 181.184, 23.9519), pinch strength: 0
Frame id: 29587, timestamp: 1665156417955279, hands: 1, fingers: 5, palm position: (-8.45488, 179.124, 24.1322), pinch strength: 0
Frame id: 29588, timestamp: 1665156417963932, hands: 1, fingers: 5, palm position: (-8.41049, 177.253, 24.3393), pinch strength: 0
Frame id: 29589, timestamp: 1665156417972537, hands: 1, fingers: 5, palm position: (-8.34872, 175.265, 24.4704), pinch strength: 0
Frame id: 29590, timestamp: 1665156417981310, hands: 1, fingers: 5, palm position: (-8.28045, 173.383, 24.6235), pinch strength: 0
Frame id: 29591, timestamp: 1665156417989969, hands: 1, fingers: 5, palm position: (-8.06273, 171.469, 24.6958), pinch strength: 0
Frame id: 29592, timestamp: 1665156417998725, hands: 1, fingers: 5, palm position: (-7.92876, 169.628, 24.676), pinch strength: 0
Frame id: 29593, timestamp: 1665156418007334, hands: 1, fingers: 5, palm position: (-7.85568, 167.964, 24.7059), pinch strength: 0
Frame id: 29594, timestamp: 1665156418015989, hands: 1, fingers: 5, palm position: (-7.71564, 166.608, 24.7068), pinch strength: 0
Frame id: 29595, timestamp: 1665156418024708, hands: 1, fingers: 5, palm position: (-7.55245, 165.13, 24.7428), pinch strength: 0
Frame id: 29596, timestamp: 1665156418033354, hands: 1, fingers: 5, palm position: (-7.43059, 163.661, 24.7174), pinch strength: 0
Frame id: 29597, timestamp: 1665156418041955, hands: 1, fingers: 5, palm position: (-7.31909, 162.172, 24.7852), pinch strength: 0
Frame id: 29598, timestamp: 1665156418050581, hands: 1, fingers: 5, palm position: (-7.17853, 160.587, 24.94), pinch strength: 0
Frame id: 29599, timestamp: 1665156418059356, hands: 1, fingers: 5, palm position: (-7.05892, 159.14, 25.1164), pinch strength: 0
Frame id: 29600, timestamp: 1665156418068027, hands: 1, fingers: 5, palm position: (-6.86736, 158.144, 25.3416), pinch strength: 0
Frame id: 29601, timestamp: 1665156418076680, hands: 1, fingers: 5, palm position: (-6.60307, 157.123, 25.5487), pinch strength: 0
Frame id: 29602, timestamp: 1665156418085326, hands: 1, fingers: 5, palm position: (-6.42219, 155.942, 25.7478), pinch strength: 0
Frame id: 29603, timestamp: 1665156418094000, hands: 1, fingers: 5, palm position: (-6.25231, 154.765, 26.009), pinch strength: 0
Frame id: 29604, timestamp: 1665156418102702, hands: 1, fingers: 5, palm position: (-6.10302, 153.63, 26.2933), pinch strength: 0
Frame id: 29605, timestamp: 1665156418111332, hands: 1, fingers: 5, palm position: (-5.92661, 152.37, 26.461), pinch strength: 0
Frame id: 29606, timestamp: 1665156418120083, hands: 1, fingers: 5, palm position: (-5.87416, 151.295, 26.6657), pinch strength: 0
Frame id: 29607, timestamp: 1665156418128705, hands: 1, fingers: 5, palm position: (-5.81716, 150.367, 26.8179), pinch strength: 0
Frame id: 29608, timestamp: 1665156418137451, hands: 1, fingers: 5, palm position: (-5.66174, 149.509, 26.9567), pinch strength: 0
Frame id: 29609, timestamp: 1665156418146117, hands: 1, fingers: 5, palm position: (-5.50978, 148.533, 27.127), pinch strength: 0
Frame id: 29610, timestamp: 1665156418154742, hands: 1, fingers: 5, palm position: (-5.41059, 147.568, 27.3648), pinch strength: 0
Frame id: 29611, timestamp: 1665156418163498, hands: 1, fingers: 5, palm position: (-5.32197, 146.721, 27.6442), pinch strength: 0
Frame id: 29612, timestamp: 1665156418172096, hands: 1, fingers: 5, palm position: (-5.25916, 146.074, 27.8788), pinch strength: 0
Frame id: 29613, timestamp: 1665156418180728, hands: 1, fingers: 5, palm position: (-5.20903, 145.606, 28.0701), pinch strength: 0
Frame id: 29614, timestamp: 1665156418189362, hands: 1, fingers: 5, palm position: (-5.18723, 145.187, 28.3191), pinch strength: 0
Frame id: 29615, timestamp: 1665156418198102, hands: 1, fingers: 5, palm position: (-5.20152, 144.698, 28.619), pinch strength: 0
Frame id: 29616, timestamp: 1665156418206749, hands: 1, fingers: 5, palm position: (-5.20476, 144.344, 28.8346), pinch strength: 0
Frame id: 29617, timestamp: 1665156418215473, hands: 1, fingers: 5, palm position: (-5.2029, 144.072, 29.0199), pinch strength: 0
Frame id: 29618, timestamp: 1665156418224120, hands: 1, fingers: 5, palm position: (-5.26432, 143.865, 29.1684), pinch strength: 0
Frame id: 29619, timestamp: 1665156418232799, hands: 1, fingers: 5, palm position: (-5.30031, 143.731, 29.3302), pinch strength: 0
Frame id: 29620, timestamp: 1665156418241445, hands: 1, fingers: 5, palm position: (-5.33899, 143.655, 29.4756), pinch strength: 0
Frame id: 29621, timestamp: 1665156418250081, hands: 1, fingers: 5, palm position: (-5.36319, 143.629, 29.6009), pinch strength: 0
Frame id: 29622, timestamp: 1665156418258770, hands: 1, fingers: 5, palm position: (-5.39183, 143.638, 29.7246), pinch strength: 0
Frame id: 29623, timestamp: 1665156418284825, hands: 1, fingers: 5, palm position: (-5.46346, 144.226, 30.2775), pinch strength: 0
Frame id: 29624, timestamp: 1665156418293466, hands: 1, fingers: 5, palm position: (-5.48099, 144.534, 30.4512), pinch strength: 0
Frame id: 29625, timestamp: 1665156418302142, hands: 1, fingers: 5, palm position: (-5.54895, 145.164, 30.7399), pinch strength: 0
Frame id: 29626, timestamp: 1665156418310781, hands: 1, fingers: 5, palm position: (-5.67056, 145.96, 31.1082), pinch strength: 0
Frame id: 29627, timestamp: 1665156418319501, hands: 1, fingers: 5, palm position: (-5.74339, 147.019, 31.4399), pinch strength: 0
Frame id: 29628, timestamp: 1665156418328175, hands: 1, fingers: 5, palm position: (-5.91855, 148.295, 31.7666), pinch strength: 0
Frame id: 29629, timestamp: 1665156418336803, hands: 1, fingers: 5, palm position: (-6.02042, 149.785, 32.1613), pinch strength: 0
Frame id: 29630, timestamp: 1665156418345531, hands: 1, fingers: 5, palm position: (-6.22448, 151.358, 32.4214), pinch strength: 0
Frame id: 29631, timestamp: 1665156418354178, hands: 1, fingers: 5, palm position: (-6.27269, 153.107, 32.6879), pinch strength: 0
Frame id: 29632, timestamp: 1665156418362875, hands: 1, fingers: 5, palm position: (-6.27774, 154.691, 32.9724), pinch strength: 0
Frame id: 29633, timestamp: 1665156418371533, hands: 1, fingers: 5, palm position: (-6.1589, 156.435, 33.2222), pinch strength: 0
Frame id: 29634, timestamp: 1665156418380171, hands: 1, fingers: 5, palm position: (-6.05872, 158.275, 33.4511), pinch strength: 0
Frame id: 29635, timestamp: 1665156418388861, hands: 1, fingers: 5, palm position: (-5.97718, 160.014, 33.4332), pinch strength: 0
Frame id: 29636, timestamp: 1665156418397551, hands: 1, fingers: 5, palm position: (-5.92022, 161.87, 33.5777), pinch strength: 0
Frame id: 29637, timestamp: 1665156418406185, hands: 1, fingers: 5, palm position: (-5.60892, 164.164, 33.6947), pinch strength: 0
Frame id: 29638, timestamp: 1665156418414811, hands: 1, fingers: 5, palm position: (-5.45022, 166.394, 33.7844), pinch strength: 0
Frame id: 29639, timestamp: 1665156418423435, hands: 1, fingers: 5, palm position: (-5.1863, 168.705, 33.8679), pinch strength: 0
Frame id: 29640, timestamp: 1665156418432240, hands: 1, fingers: 5, palm position: (-4.97318, 170.864, 33.9838), pinch strength: 0
Frame id: 29641, timestamp: 1665156418440910, hands: 1, fingers: 5, palm position: (-4.86557, 173.127, 34.0503), pinch strength: 0
Frame id: 29642, timestamp: 1665156418449581, hands: 1, fingers: 5, palm position: (-4.62011, 175.391, 34.221), pinch strength: 0
Frame id: 29643, timestamp: 1665156418458249, hands: 1, fingers: 5, palm position: (-4.35165, 177.714, 34.2915), pinch strength: 0
Frame id: 29644, timestamp: 1665156418466881, hands: 1, fingers: 5, palm position: (-4.07159, 180.196, 34.5252), pinch strength: 0
Frame id: 29645, timestamp: 1665156418475551, hands: 1, fingers: 5, palm position: (-3.73515, 182.595, 34.6275), pinch strength: 0
Frame id: 29646, timestamp: 1665156418484328, hands: 1, fingers: 5, palm position: (-3.42138, 184.959, 34.8207), pinch strength: 0
Frame id: 29647, timestamp: 1665156418492929, hands: 1, fingers: 5, palm position: (-3.01471, 187.657, 35.0662), pinch strength: 0
Frame id: 29648, timestamp: 1665156418501609, hands: 1, fingers: 5, palm position: (-2.70684, 190.428, 35.2352), pinch strength: 0
Frame id: 29649, timestamp: 1665156418510300, hands: 1, fingers: 5, palm position: (-2.2794, 192.875, 35.446), pinch strength: 0
Frame id: 29650, timestamp: 1665156418518954, hands: 1, fingers: 5, palm position: (-1.87696, 195.522, 35.698), pinch strength: 0
Frame id: 29651, timestamp: 1665156418527604, hands: 1, fingers: 5, palm position: (-1.5206, 198.206, 36.0981), pinch strength: 0
Frame id: 29652, timestamp: 1665156418536320, hands: 1, fingers: 5, palm position: (-0.9262, 201.177, 36.6592), pinch strength: 0
Frame id: 29653, timestamp: 1665156418544939, hands: 1, fingers: 5, palm position: (-0.538249, 203.947, 37.1101), pinch strength: 0
Frame id: 29654, timestamp: 1665156418553602, hands: 1, fingers: 5, palm position: (-0.0510139, 206.404, 37.5243), pinch strength: 0
Frame id: 29655, timestamp: 1665156418562293, hands: 1, fingers: 5, palm position: (0.563647, 209.327, 37.9727), pinch strength: 0
Frame id: 29656, timestamp: 1665156418570951, hands: 1, fingers: 5, palm position: (0.877795, 212.303, 38.419), pinch strength: 0
Frame id: 29657, timestamp: 1665156418579659, hands: 1, fingers: 5, palm position: (1.12585, 215.134, 38.8986), pinch strength: 0
Frame id: 29658, timestamp: 1665156418588214, hands: 1, fingers: 5, palm position: (1.40991, 217.482, 39.0871), pinch strength: 0
Frame id: 29659, timestamp: 1665156418596975, hands: 1, fingers: 5, palm position: (1.7478, 220.07, 39.3405), pinch strength: 0
Frame id: 29660, timestamp: 1665156418605630, hands: 1, fingers: 5, palm position: (2.12382, 222.79, 39.6105), pinch strength: 0
Frame id: 29661, timestamp: 1665156418614312, hands: 1, fingers: 5, palm position: (2.6128, 225.479, 40.116), pinch strength: 0
Frame id: 29662, timestamp: 1665156418623014, hands: 1, fingers: 5, palm position: (2.90955, 227.895, 40.3217), pinch strength: 0
Frame id: 29663, timestamp: 1665156418631721, hands: 1, fingers: 5, palm position: (3.24429, 230.655, 40.5371), pinch strength: 0
Frame id: 29664, timestamp: 1665156418640215, hands: 1, fingers: 5, palm position: (3.52522, 233.146, 40.8115), pinch strength: 0
Frame id: 29665, timestamp: 1665156418649057, hands: 1, fingers: 5, palm position: (3.647, 235.757, 41.1787), pinch strength: 0
Frame id: 29666, timestamp: 1665156418657732, hands: 1, fingers: 5, palm position: (4.03034, 238.173, 41.5851), pinch strength: 0
Frame id: 29667, timestamp: 1665156418666351, hands: 1, fingers: 5, palm position: (4.33041, 240.927, 41.9638), pinch strength: 0
Frame id: 29668, timestamp: 1665156418675086, hands: 1, fingers: 5, palm position: (4.57129, 243.522, 42.3488), pinch strength: 0
Frame id: 29669, timestamp: 1665156418683689, hands: 1, fingers: 5, palm position: (4.61717, 246.511, 42.997), pinch strength: 0
Frame id: 29670, timestamp: 1665156418692401, hands: 1, fingers: 5, palm position: (5.03285, 248.727, 43.2939), pinch strength: 0
Frame id: 29671, timestamp: 1665156418701060, hands: 1, fingers: 5, palm position: (5.30693, 250.86, 43.5776), pinch strength: 0
Frame id: 29672, timestamp: 1665156418709744, hands: 1, fingers: 5, palm position: (5.52117, 253.33, 43.6963), pinch strength: 0
Frame id: 29673, timestamp: 1665156418718360, hands: 1, fingers: 5, palm position: (5.90716, 255.934, 44.0434), pinch strength: 0
Frame id: 29674, timestamp: 1665156418727100, hands: 1, fingers: 5, palm position: (6.06269, 259.027, 44.7182), pinch strength: 0
Frame id: 29675, timestamp: 1665156418735656, hands: 1, fingers: 5, palm position: (6.11052, 261.37, 44.9235), pinch strength: 0
Frame id: 29676, timestamp: 1665156418744375, hands: 1, fingers: 5, palm position: (6.19808, 263.627, 45.071), pinch strength: 0
Frame id: 29677, timestamp: 1665156418753054, hands: 1, fingers: 5, palm position: (6.37389, 265.875, 45.3599), pinch strength: 0
Frame id: 29678, timestamp: 1665156418761813, hands: 1, fingers: 5, palm position: (6.48735, 268.229, 45.4819), pinch strength: 0
Frame id: 29679, timestamp: 1665156418770456, hands: 1, fingers: 5, palm position: (6.65325, 270.367, 45.7763), pinch strength: 0
Frame id: 29680, timestamp: 1665156418779202, hands: 1, fingers: 5, palm position: (6.80475, 272.659, 46.1075), pinch strength: 0
Frame id: 29681, timestamp: 1665156418787805, hands: 1, fingers: 5, palm position: (6.97125, 275.174, 46.3696), pinch strength: 0
Frame id: 29682, timestamp: 1665156418796442, hands: 1, fingers: 5, palm position: (7.26283, 277.703, 46.9102), pinch strength: 0
Frame id: 29683, timestamp: 1665156418805044, hands: 1, fingers: 5, palm position: (7.28771, 280.074, 47.3946), pinch strength: 0
Frame id: 29684, timestamp: 1665156418813862, hands: 1, fingers: 5, palm position: (7.47592, 282.081, 47.6556), pinch strength: 0
Frame id: 29685, timestamp: 1665156418822501, hands: 1, fingers: 5, palm position: (7.53493, 284.16, 47.8847), pinch strength: 0
Frame id: 29686, timestamp: 1665156418831162, hands: 1, fingers: 5, palm position: (7.66712, 286.347, 48.1437), pinch strength: 0
Frame id: 29687, timestamp: 1665156418839803, hands: 1, fingers: 5, palm position: (7.87476, 288.205, 48.4387), pinch strength: 0
Frame id: 29688, timestamp: 1665156418848473, hands: 1, fingers: 5, palm position: (8.15806, 290.123, 48.8525), pinch strength: 0
Frame id: 29689, timestamp: 1665156418857204, hands: 1, fingers: 5, palm position: (8.28866, 292.22, 49.2845), pinch strength: 0
Frame id: 29690, timestamp: 1665156418865851, hands: 1, fingers: 5, palm position: (8.49304, 293.74, 49.6701), pinch strength: 0
Frame id: 29691, timestamp: 1665156418874480, hands: 1, fingers: 5, palm position: (8.579, 295.444, 49.8849), pinch strength: 0
Frame id: 29692, timestamp: 1665156418883212, hands: 1, fingers: 5, palm position: (8.8384, 297.18, 50.1823), pinch strength: 0
Frame id: 29693, timestamp: 1665156418891830, hands: 1, fingers: 5, palm position: (8.77228, 299.121, 50.1991), pinch strength: 0
Frame id: 29694, timestamp: 1665156418900483, hands: 1, fingers: 5, palm position: (8.83433, 300.348, 50.1088), pinch strength: 0
Frame id: 29695, timestamp: 1665156418909181, hands: 1, fingers: 5, palm position: (8.81078, 302.106, 50.0811), pinch strength: 0
Frame id: 29696, timestamp: 1665156418917922, hands: 1, fingers: 5, palm position: (9.01364, 303.304, 50.1888), pinch strength: 0
Frame id: 29697, timestamp: 1665156418926577, hands: 1, fingers: 5, palm position: (9.13559, 304.215, 50.2356), pinch strength: 0
Frame id: 29698, timestamp: 1665156418935289, hands: 1, fingers: 5, palm position: (9.31298, 305.115, 50.3285), pinch strength: 0
Frame id: 29699, timestamp: 1665156418943858, hands: 1, fingers: 5, palm position: (9.5294, 305.739, 50.4045), pinch strength: 0
Frame id: 29700, timestamp: 1665156418952606, hands: 1, fingers: 5, palm position: (9.72162, 306.283, 50.4432), pinch strength: 0
Frame id: 29701, timestamp: 1665156418961205, hands: 1, fingers: 5, palm position: (9.94911, 306.763, 50.5646), pinch strength: 0
Frame id: 29702, timestamp: 1665156418969895, hands: 1, fingers: 5, palm position: (10.122, 307.233, 50.6602), pinch strength: 0
Frame id: 29703, timestamp: 1665156418978558, hands: 1, fingers: 5, palm position: (10.2855, 307.519, 50.6689), pinch strength: 0
Frame id: 29704, timestamp: 1665156418987207, hands: 1, fingers: 5, palm position: (10.4212, 307.748, 50.7048), pinch strength: 0
Frame id: 29705, timestamp: 1665156418995894, hands: 1, fingers: 5, palm position: (10.5326, 307.922, 50.7415), pinch strength: 0
Frame id: 29706, timestamp: 1665156419004562, hands: 1, fingers: 5, palm position: (10.6005, 308.022, 50.7562), pinch strength: 0
Frame id: 29707, timestamp: 1665156419013486, hands: 1, fingers: 5, palm position: (10.6786, 308.025, 50.7375), pinch strength: 0
Frame id: 29708, timestamp: 1665156419021939, hands: 1, fingers: 5, palm position: (10.8, 307.928, 50.7032), pinch strength: 0
Frame id: 29709, timestamp: 1665156419030643, hands: 1, fingers: 5, palm position: (11.0313, 307.313, 50.4976), pinch strength: 0
Frame id: 29710, timestamp: 1665156419039263, hands: 1, fingers: 5, palm position: (11.3826, 306.667, 50.436), pinch strength: 0
Frame id: 29711, timestamp: 1665156419047944, hands: 1, fingers: 5, palm position: (11.7255, 305.76, 50.3012), pinch strength: 0
Frame id: 29712, timestamp: 1665156419056603, hands: 1, fingers: 5, palm position: (11.9368, 304.622, 50.0013), pinch strength: 0
Frame id: 29713, timestamp: 1665156419065357, hands: 1, fingers: 5, palm position: (12.115, 302.976, 49.5318), pinch strength: 0
Frame id: 29714, timestamp: 1665156419074045, hands: 1, fingers: 5, palm position: (12.2112, 300.753, 48.8828), pinch strength: 0
Frame id: 29715, timestamp: 1665156419082594, hands: 1, fingers: 5, palm position: (12.3683, 298.619, 48.434), pinch strength: 0
Frame id: 29716, timestamp: 1665156419091259, hands: 1, fingers: 5, palm position: (12.4376, 296.321, 47.8116), pinch strength: 0
Frame id: 29717, timestamp: 1665156419099996, hands: 1, fingers: 5, palm position: (12.4584, 293.821, 47.3049), pinch strength: 0
Frame id: 29718, timestamp: 1665156419108685, hands: 1, fingers: 5, palm position: (12.4819, 291.117, 47.0854), pinch strength: 0
Frame id: 29719, timestamp: 1665156419117252, hands: 1, fingers: 5, palm position: (12.645, 288.267, 46.6567), pinch strength: 0
Frame id: 29720, timestamp: 1665156419126032, hands: 1, fingers: 5, palm position: (12.7925, 284.793, 46.0487), pinch strength: 0
Frame id: 29721, timestamp: 1665156419134747, hands: 1, fingers: 5, palm position: (12.9102, 281.808, 45.5621), pinch strength: 0
Frame id: 29722, timestamp: 1665156419143215, hands: 1, fingers: 5, palm position: (12.817, 279.653, 45.0639), pinch strength: 0
Frame id: 29723, timestamp: 1665156419152072, hands: 1, fingers: 5, palm position: (12.7688, 277.214, 44.6859), pinch strength: 0
Frame id: 29724, timestamp: 1665156419160742, hands: 1, fingers: 5, palm position: (12.681, 274.273, 44.0923), pinch strength: 0
Frame id: 29725, timestamp: 1665156419169328, hands: 1, fingers: 5, palm position: (12.6003, 271.034, 43.5787), pinch strength: 0
Frame id: 29726, timestamp: 1665156419178067, hands: 1, fingers: 5, palm position: (12.6579, 267.856, 42.9754), pinch strength: 0
Frame id: 29727, timestamp: 1665156419186722, hands: 1, fingers: 5, palm position: (12.4571, 265.037, 42.4146), pinch strength: 0
Frame id: 29728, timestamp: 1665156419195438, hands: 1, fingers: 5, palm position: (12.3501, 261.868, 41.7897), pinch strength: 0
Frame id: 29729, timestamp: 1665156419204042, hands: 1, fingers: 5, palm position: (12.233, 258.501, 41.1718), pinch strength: 0
Frame id: 29730, timestamp: 1665156419212818, hands: 1, fingers: 5, palm position: (12.0371, 255.727, 40.7734), pinch strength: 0
Frame id: 29731, timestamp: 1665156419221487, hands: 1, fingers: 5, palm position: (11.9977, 252.875, 40.4906), pinch strength: 0
Frame id: 29732, timestamp: 1665156419230117, hands: 1, fingers: 5, palm position: (11.797, 249.976, 40.1693), pinch strength: 0
Frame id: 29733, timestamp: 1665156419238753, hands: 1, fingers: 5, palm position: (11.489, 247.197, 39.6725), pinch strength: 0
Frame id: 29734, timestamp: 1665156419247468, hands: 1, fingers: 5, palm position: (11.1646, 244.266, 39.1737), pinch strength: 0
Frame id: 29735, timestamp: 1665156419256114, hands: 1, fingers: 5, palm position: (10.9896, 241.266, 38.7246), pinch strength: 0
Frame id: 29736, timestamp: 1665156419264708, hands: 1, fingers: 5, palm position: (10.8213, 238.453, 38.2825), pinch strength: 0
Frame id: 29737, timestamp: 1665156419273353, hands: 1, fingers: 5, palm position: (10.6962, 235.865, 37.7855), pinch strength: 0
Frame id: 29738, timestamp: 1665156419282029, hands: 1, fingers: 5, palm position: (10.2196, 233.282, 37.4268), pinch strength: 0
Frame id: 29739, timestamp: 1665156419290701, hands: 1, fingers: 5, palm position: (10.0212, 230.817, 37.0557), pinch strength: 0
Frame id: 29740, timestamp: 1665156419299677, hands: 1, fingers: 5, palm position: (9.65273, 227.912, 36.5168), pinch strength: 0
Frame id: 29741, timestamp: 1665156419308029, hands: 1, fingers: 5, palm position: (9.44523, 225.527, 36.0654), pinch strength: 0
Frame id: 29742, timestamp: 1665156419316716, hands: 1, fingers: 5, palm position: (9.23392, 223.139, 35.8653), pinch strength: 0
Frame id: 29743, timestamp: 1665156419325412, hands: 1, fingers: 5, palm position: (8.99643, 220.903, 35.5927), pinch strength: 0
Frame id: 29744, timestamp: 1665156419334127, hands: 1, fingers: 5, palm position: (8.71096, 218.523, 35.2448), pinch strength: 0
Frame id: 29745, timestamp: 1665156419342770, hands: 1, fingers: 5, palm position: (8.51554, 216.505, 34.9248), pinch strength: 0
Frame id: 29746, timestamp: 1665156419351716, hands: 1, fingers: 5, palm position: (8.36434, 214.514, 34.7086), pinch strength: 0
Frame id: 29747, timestamp: 1665156419360296, hands: 1, fingers: 5, palm position: (8.30056, 212.767, 34.5222), pinch strength: 0
Frame id: 29748, timestamp: 1665156419386141, hands: 1, fingers: 5, palm position: (7.83147, 206.264, 34.1556), pinch strength: 0
Frame id: 29749, timestamp: 1665156419394843, hands: 1, fingers: 5, palm position: (7.81193, 204.598, 34.0739), pinch strength: 0
Frame id: 29750, timestamp: 1665156419403740, hands: 1, fingers: 5, palm position: (7.76122, 202.459, 33.974), pinch strength: 0
Frame id: 29751, timestamp: 1665156419412209, hands: 1, fingers: 5, palm position: (7.53966, 200.418, 33.8505), pinch strength: 0
Frame id: 29752, timestamp: 1665156419420845, hands: 1, fingers: 5, palm position: (7.45159, 198.418, 33.7875), pinch strength: 0
Frame id: 29753, timestamp: 1665156419429509, hands: 1, fingers: 5, palm position: (7.44212, 196.919, 33.6797), pinch strength: 0
Frame id: 29754, timestamp: 1665156419438186, hands: 1, fingers: 5, palm position: (7.3728, 195.386, 33.6407), pinch strength: 0
Frame id: 29755, timestamp: 1665156419446835, hands: 1, fingers: 5, palm position: (7.31598, 193.973, 33.6893), pinch strength: 0
Frame id: 29756, timestamp: 1665156419455573, hands: 1, fingers: 5, palm position: (7.36911, 192.721, 33.6943), pinch strength: 0
Frame id: 29757, timestamp: 1665156419464246, hands: 1, fingers: 5, palm position: (7.36868, 191.432, 33.6959), pinch strength: 0
Frame id: 29758, timestamp: 1665156419472847, hands: 1, fingers: 5, palm position: (7.22298, 190.007, 33.6368), pinch strength: 0
Frame id: 29759, timestamp: 1665156419481561, hands: 1, fingers: 5, palm position: (7.14413, 188.545, 33.4947), pinch strength: 0
Frame id: 29760, timestamp: 1665156419490184, hands: 1, fingers: 5, palm position: (7.06641, 186.965, 33.3189), pinch strength: 0
Frame id: 29761, timestamp: 1665156419498881, hands: 1, fingers: 5, palm position: (7.03799, 185.701, 33.2017), pinch strength: 0
Frame id: 29762, timestamp: 1665156419507640, hands: 1, fingers: 5, palm position: (6.96478, 184.375, 33.1062), pinch strength: 0
Frame id: 29763, timestamp: 1665156419516233, hands: 1, fingers: 5, palm position: (6.87805, 183.075, 33.0437), pinch strength: 0
Frame id: 29764, timestamp: 1665156419524942, hands: 1, fingers: 5, palm position: (6.82203, 181.643, 33.0132), pinch strength: 0
Frame id: 29765, timestamp: 1665156419533646, hands: 1, fingers: 5, palm position: (6.77265, 180.263, 32.988), pinch strength: 0
Frame id: 29766, timestamp: 1665156419542243, hands: 1, fingers: 5, palm position: (6.69049, 179.017, 32.9596), pinch strength: 0
Frame id: 29767, timestamp: 1665156419550954, hands: 1, fingers: 5, palm position: (6.62232, 177.963, 32.8398), pinch strength: 0
Frame id: 29768, timestamp: 1665156419559588, hands: 1, fingers: 5, palm position: (6.51843, 176.878, 32.7172), pinch strength: 0
Frame id: 29769, timestamp: 1665156419568179, hands: 1, fingers: 5, palm position: (6.29309, 175.863, 32.4769), pinch strength: 0
Frame id: 29770, timestamp: 1665156419576936, hands: 1, fingers: 5, palm position: (6.12209, 175.038, 32.3039), pinch strength: 0
Frame id: 29771, timestamp: 1665156419585586, hands: 1, fingers: 5, palm position: (6.01968, 174.494, 32.1846), pinch strength: 0
Frame id: 29772, timestamp: 1665156419594200, hands: 1, fingers: 5, palm position: (5.85735, 173.908, 32.0766), pinch strength: 0
Frame id: 29773, timestamp: 1665156419602999, hands: 1, fingers: 5, palm position: (5.69886, 173.42, 31.9893), pinch strength: 0
Frame id: 29774, timestamp: 1665156419611699, hands: 1, fingers: 5, palm position: (5.54784, 173.009, 31.9391), pinch strength: 0
Frame id: 29775, timestamp: 1665156419620262, hands: 1, fingers: 5, palm position: (5.37344, 172.647, 31.8672), pinch strength: 0
Frame id: 29776, timestamp: 1665156419628977, hands: 1, fingers: 5, palm position: (5.23615, 172.336, 31.8017), pinch strength: 0
Frame id: 29777, timestamp: 1665156419637655, hands: 1, fingers: 5, palm position: (5.12169, 172.093, 31.7512), pinch strength: 0
Frame id: 29778, timestamp: 1665156419646358, hands: 1, fingers: 5, palm position: (5.01357, 171.889, 31.7051), pinch strength: 0
Frame id: 29779, timestamp: 1665156419655004, hands: 1, fingers: 5, palm position: (4.93211, 171.734, 31.657), pinch strength: 0
